130.48	131.66	129.43	131.18	39460000
131.18	133.39	130.76	132.67	54290000
132.67	134.04	131.74	132.64	52070000
132.64	133.04	130.96	131.75	38370000
131.75	133.32	130.83	132.54	38370000
132.54	134.63	132.09	133.85	52600000
133.85	135.18	132.73	133.4	53650000
133.4	134.58	132.53	133.51	42460000
133.51	134.33	131.91	132.49	42580000
132.49	133.02	130.75	131.22	40840000
131.22	131.73	129.1	130.11	47270000
130.11	131.2	128.99	130.49	39390000
130.49	131.74	129.84	130.69	38270000
130.69	131.06	128.7	129.23	37670000
128.59	128.59	125.02	125.5	46750000
125.5	125.77	123	125.13	54600000
125.13	126.17	123.99	124.96	39980000
124.96	125.31	122.9	123.51	43900000
123.51	125.09	122.85	124.08	38020000
124.08	125.58	122.29	122.79	40360000
122.79	123.92	121.59	123.02	45110000
123.02	124.58	122.54	123.49	37570000
123.49	124.16	120.82	121.24	41730000
121.24	121.54	119.24	120.07	42760000
120.07	120.12	116.85	117.98	47340000
117.98	119.49	116.87	118.4	43910000
118.4	122.18	118.33	120.14	47430000
120.14	122.13	119.29	121.61	42170000
121.61	122	119.67	120.66	34040000
120.66	121.77	119.27	119.77	38580000
119.77	120	117.89	118.87	43660000
118.87	119.87	116.63	117.15	48300000
117.15	117.69	115.18	116.26	47350000
116.26	118.07	115.04	117.24	44570000
117.24	118.19	115.93	116.68	46830000
116.68	116.68	113.6	115.65	52700000
115.65	117.47	114.32	115.01	48880000
114.69	114.69	111.64	112.77	54390000
112.77	115.83	110.19	115.53	61320000
115.53	117.75	114.75	115.94	49800000
115.94	117.05	114.6	116.18	40700000
116.18	117.66	115	117.08	41600000
117.08	120.16	117.07	119.36	54540000
119.36	121.54	118.61	119.51	51290000
119.51	121.39	118.08	119.39	45460000
119.39	121.87	119.09	121.31	50030000
121.31	123.08	120.23	122.31	47090000
122.31	123.28	120.63	121.45	50060000
121.45	122.37	120.17	121.21	30030000
121.21	122.37	119.96	120.78	43360000
120.78	120.97	118.38	118.8	40260000
118.8	120.58	118.01	119.71	42830000
119.71	120.46	118.38	119.19	37800000
119.19	119.85	117.58	118.98	41590000
118.98	121.29	118.78	120.28	51530000
120.28	121.94	119.35	120.1	48490000
120.1	120.78	118.48	119.64	40630000
119.64	119.92	117.78	118.6	41990000
118.6	119	116.81	118.16	38210000
118.16	120.43	117.8	119.29	53030000
119.29	120.96	118.39	119.45	48100000
119.45	120.37	118.14	119.06	40070000
119.06	122.53	118.43	121.89	59570000
122.35	125.14	122.35	124.2	65100000
124.2	125.52	123.14	124.8	54620000
124.8	126	123.64	124.74	53450000
124.74	125.8	122.98	123.54	50860000
123.54	124.03	121.85	122.67	43270000
122.67	124.13	121.59	123.29	48310000
123.29	124.69	122.01	122.7	53940000
122.7	123.82	121.51	122.92	41920000
122.92	124.71	122.19	123.19	55720000
123.19	123.61	121.06	121.67	45550000
121.64	121.64	119.13	120.24	43740000
120.24	121.78	119.5	121.15	43190000
121.15	121.66	119.61	120.26	49980000
120.26	121.67	119.42	120.71	48890000
120.71	122.59	120.13	121.71	52010000
121.71	123.09	120.76	121.6	45250000
121.6	124.04	121.22	123.51	53200000
123.51	125.29	123.07	124.05	58570000
124.05	125.71	123.63	125.09	32770000
125.09	126.97	124.18	126.35	47580000
126.35	127.3	124.84	126.1	53980000
126.1	126.45	124.18	124.69	44510000
124.69	125.84	123.63	125.12	43770000
125.12	127.32	125.12	126.26	55040000
126.26	126.91	124.67	125.19	45720000
125.19	125.75	123.52	124.82	45140000
124.82	126.08	124.09	125.48	44810000
125.48	126.54	124.6	125.71	47020000
125.71	126.26	124.32	124.93	45850000
124.37	124.37	122.17	122.78	44740000
122.78	123.78	121.83	122.99	44130000
122.99	123.66	121.73	122.42	42770000
122.42	123.79	121.82	123.12	47230000
123.12	124.87	122.56	124	50940000
124	124.71	122.67	123.34	41290000
123.34	124.17	122.19	122.88	48320000
122.88	123.59	121.58	122.31	42910000
122.31	123.06	121.57	122.54	23940000
122.54	123.36	121.73	122.27	28320000
122.27	122.9	121.12	121.67	35300000
121.67	123.11	121.04	122.3	42960000
122.3	123.42	121.57	122.55	40780000
122.55	123.72	121.48	122.74	36760000
122.61	122.61	119.57	120.05	47510000
120.05	120.45	117.99	119.18	51510000
119.18	119.88	117.7	118.93	43410000
118.93	120.59	118.55	119.55	42050000
119.55	120.34	116.47	116.78	51900000
116.78	117.49	115.18	116.3	49800000
116.3	117.46	114.24	114.88	49130000
114.88	116.3	114.07	115.54	42940000
115.54	117.14	115.1	116.33	43310000
116.33	117.69	114.85	117.22	44920000
117.22	118.15	115.52	115.97	45070000
115.97	116.64	114.29	115.27	48860000
115.27	116.92	114.6	115.75	48610000
115.75	116.53	114.58	115.38	44370000
115.38	115.93	113.63	115.41	43170000
115.41	116.6	114.49	115.19	44870000
115.19	116.6	114.38	115.74	50060000
116.1	119.35	116.1	118.92	66690000
118.92	121.38	118.64	120.4	73400000
119.81	119.81	117.14	117.78	47720000
117.78	119.15	116.91	118.01	45020000
118.01	118.67	116.04	116.48	49560000
116.48	117.49	114.88	116.42	53300000
116.42	118.26	115.74	117.26	53350000
117.04	117.04	114.2	114.63	48500000
114.63	115.15	112.82	113.68	54420000
113.68	115.62	113.45	114.66	46620000
114.66	115.59	113.41	114.43	46730000
114.43	115.39	113.7	114.38	37070000
114.38	114.63	112.06	114.06	48880000
114.06	115.09	112.97	113.69	47660000
113.69	115.04	112.97	113.82	60810000
113.82	114.58	112.33	113.22	51340000
113.22	114.9	111.2	111.59	58310000
111.59	112.46	110.03	111.51	60100000
111.51	113.88	110.71	113.47	64800000
113.47	114.86	112.44	113.21	54160000
113.21	114.01	112.04	113.11	43840000
113.11	114.32	111.86	113.31	53010000
113.31	114.8	112.03	112.68	63800000
112.51	112.51	109.98	110.92	70230000
110.92	111.78	108.77	109.88	74340000
109.88	110.9	108.31	109.34	67440000
109.34	111.06	107.03	107.34	67330000
107.34	109.88	106.17	108.83	76060000
108.83	110.98	108.09	109.41	59440000
109.41	110.87	108.38	109.36	52960000
109.36	109.72	104.46	108.61	49600000
108.61	109.99	107.47	109.45	43370000
109.45	110.92	108.57	109.28	48900000
109.28	110.1	108.11	109.08	48900000
109.08	111.02	108.85	110.3	54270000
110.3	111.59	109.64	110.61	46250000
110.71	113.35	110.71	112.77	57610000
112.77	114.51	112.29	113.55	67130000
113.55	114.31	112.23	112.97	49380000
112.97	114.26	112.02	113.21	51970000
113.21	113.43	111.26	111.94	42400000
111.94	112.82	110.9	112.3	37100000
112.3	113.09	111.3	112.27	43900000
112.27	113.17	111.32	111.96	43300000
111.96	114.22	111.48	113.79	57100000
113.79	115.79	113.65	115.12	59800000
115.12	115.9	113.94	114.73	46900000
114.73	115.92	113.7	115.36	43200000
115.36	116.45	114.58	115.46	53130000
115.46	116.94	114.94	116.22	60190000
116.22	117.02	115.16	116	46520000
116	117.12	115.16	115.99	48660000
115.99	116.69	114.8	115.83	45150000
115.83	116.86	115.02	116.35	45700000
116.35	117.7	115.68	116.81	55890000
116.81	118.16	115.83	116.7	58470000
115.8	117.14	114.83	115.44	54610000
115.48	115.87	115.3	115.72	57820000
115.72	117.25	115.72	117.19	64470000
118.02	118.64	117.19	118.64	71840000
118.94	119.33	118.25	119.26	60500000
119.07	119.26	117.73	118	56480000
117.83	118.05	116.94	117.26	50530000
116.4	117.24	116.11	116.14	51330000
116.21	116.78	116.07	116.44	48200000
115.96	116.82	115.91	116.82	46490000
117.41	117.64	116.85	117.46	58720000
117.85	118.05	117.31	117.67	58860000
118.82	118.83	117.68	118.68	67540000
119.08	119.89	118.71	119.47	67130000
119.08	119.49	118.37	118.38	46300000
118.54	119.59	118.32	119.42	54680000
119.89	119.92	118.76	119.17	59210000
119.08	119.2	118.13	118.22	58230000
118.2	118.4	118.01	118.01	49900000
117.62	118.02	116.66	116.71	45600000
116.35	116.7	115.71	115.84	48970000
115.61	115.96	114.82	114.89	48840000
114.85	115.07	114.37	114.59	48330000
115.03	115.13	114.6	114.89	45260000
114.46	114.86	114.24	114.79	38510000
115.5	115.51	114.4	114.4	44010000
113.68	114.4	112.88	113.11	51250000
113.11	113.12	112.58	112.66	44730000
112.79	112.8	111.66	111.88	43900000
111.97	112.07	111.66	111.68	41650000
111.74	112.19	111.55	112.04	49220000
112.04	112.48	111.45	111.86	48450000
111.66	111.85	110.02	110.09	44110000
109.59	110.59	109.42	110.12	44630000
110.33	110.33	109.6	109.63	46820000
109.46	109.63	108.53	108.99	55770000
109.35	109.7	108.96	109.61	50950000
111.11	111.48	109.65	111.24	68610000
110.5	111.22	109.9	109.96	40100000
109.63	109.96	108.98	109.69	44970000
110.1	110.13	108.82	108.87	56280000
108.01	108.85	107.48	107.6	49230000
107.6	107.6	107.07	107.28	53800000
107.28	107.88	107.01	107.2	50370000
107.25	108.3	107.17	108.3	55290000
108.59	110.14	108.09	110.14	62710000
110.25	110.92	109.79	109.83	55860000
109.56	109.83	109.09	109.14	38740000
109.3	110.45	109.17	110.26	40700000
110.26	110.57	109.68	110.21	46990000
110.95	111	109.5	109.61	65280000
109.52	109.63	108.62	108.71	47900000
108.1	108.71	107.6	107.65	43760000
107.27	107.67	106.74	107.29	44350000
107.08	107.61	106.99	107.22	46920000
106.85	107.53	105.57	107.53	63270000
108.23	108.97	107.56	108.83	65870000
109.48	109.62	108.89	109.57	74690000
109.19	110.07	109.19	109.45	66170000
109.68	110.44	109.08	110.44	58160000
110.83	110.95	110.27	110.47	61090000
110.16	111.48	110.16	111.07	58740000
111.75	111.78	110.66	110.73	53030000
111.11	111.56	110.35	111.54	61060000
112.15	112.39	111.38	111.42	66770000
110.95	112.02	110.94	111.48	53870000
111.46	111.58	111.05	111.17	47280000
110.66	111.16	110.29	110.36	37740000
110.26	110.35	109.36	109.43	45740000
109.42	109.42	107.53	107.74	53830000
107.42	107.92	106.62	107.72	55680000
107.35	107.95	107.01	107.09	39270000
107.71	109.09	107.11	108.98	53460000
108.98	109.43	107.81	107.83	60480000
107.83	107.83	106.11	106.14	53440000
106.1	106.1	104.76	105.16	54700000
105.16	105.16	103.67	103.71	48660000
103.69	103.69	102.2	103.08	54560000
103.11	103.84	102.82	102.84	52680000
102.83	103.01	102.48	102.6	49040000
102.6	103.22	102.39	102.42	50080000
102.42	103.85	102.4	103.85	44720000
103.86	105.52	103.86	104.09	55420000
105.4	109.04	104.09	109.04	92860000
109.04	111.58	108.46	108.54	132690000
108.53	109.86	108.34	109.16	78270000
109.19	113.02	109.19	113.02	95890000
113.02	116.11	112.65	116.11	110310000
116.11	116.39	115.08	115.35	121650000
115.35	118.12	115.11	117.58	106200000
117.57	120.26	117.57	118.55	137330000
117.38	118.56	116.63	117.11	74410000
117.05	117.66	115.79	117.66	59560000
117.65	119.6	117.65	119.51	86360000
119.52	120.05	117.98	118.25	82830000
118.24	120.32	117.84	120.29	74740000
120.31	123.64	120.31	122.68	130910000
122.68	122.68	121.19	121.37	68960000
121.33	123.11	121.19	122.2	77960000
122.19	123.22	121.9	121.97	73090000
121.97	121.98	120.27	120.97	71080000
120.94	122.24	120.25	122.24	59520000
122.27	123.69	122.27	123.1	83070000
123.09	124.81	122.72	124.29	69680000
124.28	124.88	123.65	123.77	78900000
123.76	123.76	122.34	122.55	63950000
122.54	122.54	121.48	122.51	58520000
122.51	124.91	122.51	124.88	82920000
124.9	126.43	123.99	123.99	113150000
123.99	124.19	122.96	123.81	68260000
123.79	123.8	123.11	123.32	54600000
123.32	123.62	122.75	123.62	44840000
123.62	124.16	123.21	123.24	65900000
123.24	123.24	121.28	121.63	62550000
121.62	121.62	120.14	120.42	62610000
120.4	121.97	120.15	121.97	65000000
121.97	121.97	120.56	121.51	55650000
121.6	122.73	121.6	121.98	69770000
122	125.97	122	125.97	93570000
125.99	128.96	125.99	128.8	147070000
128.79	131.11	128.79	131.05	122250000
131.06	135.53	131.06	134.47	138530000
134.48	135.85	133.59	134.44	126310000
134.42	137.97	134.14	136.71	139800000
136.71	136.89	134.55	134.57	107530000
134.55	134.61	133.28	133.57	80290000
133.59	136.73	133.59	136.73	83790000
136.73	137.96	135.72	136.58	100850000
136.58	139.23	136.37	139.23	98680000
139.23	140.27	137.63	139.06	122460000
139.06	140.4	138.75	138.83	101120000
138.81	138.81	133.32	133.32	83720000
133.29	134.48	131.5	134.48	102080000
134.48	135.92	134.48	135.29	81670000
135.28	135.42	133.59	133.59	73590000
133.54	134.02	132.64	133.72	74830000
133.72	136.03	133.22	135.47	73530000
135.48	138.51	135.48	137.49	104770000
137.53	142.88	137.53	142.87	137010000
142.85	143.99	141.65	141.85	149350000
141.85	142.43	141.32	142.16	96550000
142.12	142.12	139.98	140.44	75240000
140.48	143.16	140.46	143.02	111220000
143.04	144.36	140.8	141.16	113240000
141.15	141.75	139.88	141.75	78410000
141.75	141.85	139.53	139.53	95080000
139.54	139.54	137	137.03	78900000
136.97	136.97	134.05	135.42	102910000
135.47	137.93	135.47	137.93	84440000
137.93	138.78	137.47	138.34	77620000
138.35	138.93	137	137.02	70310000
137.03	137.1	134.21	134.22	74960000
134.21	134.28	132.89	132.93	72920000
132.92	133.88	132.92	133.88	67220000
133.89	134.88	133.89	134.88	38810000
134.89	135.29	133.69	134.2	61080000
134.2	138.53	134.19	138.53	93470000
138.56	140.37	138.35	138.72	107850000
138.72	139.63	138.66	138.82	77600000
138.87	139.59	138.59	138.69	71540000
138.7	141.77	138.01	141.77	83880000
141.79	143.68	141.79	142.72	111620000
142.71	143.58	141.82	141.82	97430000
141.8	141.8	139.92	140	90320000
139.99	141.15	139.35	139.57	86430000
139.57	140.12	139.5	139.95	63140000
139.99	142.5	137.34	137.4	98380000
137.4	137.4	135.12	135.24	81030000
135.22	135.78	134.79	135.3	73680000
135.35	137.71	135.35	137.49	76010000
137.49	137.84	136.19	136.25	62210000
136.24	139.27	136.07	138.61	78010000
138.63	139.69	138.6	138.83	83470000
138.84	139.94	138.84	139.72	62880000
139.73	142.32	139.72	142.17	64690000
142.18	142.34	140.75	140.77	58610000
140.77	141.73	140.68	141.24	54810000
141.24	141.68	140.22	140.33	56380000
140.34	140.78	140.27	140.64	42110000
140.65	141.33	138.2	138.34	59080000
138.33	141.36	138.08	141.36	75530000
141.35	142.6	141.15	141.96	95390000
142.01	145.77	142.01	145.27	129410000
145.27	146.46	145.15	145.18	127290000
145.19	147.25	144.58	146.78	101890000
146.79	146.83	145.38	145.78	98250000
145.76	148.36	145.76	146.69	109850000
146.67	146.94	145.67	145.73	77030000
145.72	147.12	145.72	146.65	86480000
146.65	147.9	146.64	146.72	89210000
146.71	146.74	145.52	146.4	78380000
146.4	146.45	144.51	145.27	80900000
145.29	146.62	145.29	146.29	82790000
146.3	146.3	143.25	143.85	77110000
143.84	143.84	139.1	139.97	90800000
139.98	141.75	139.98	141.75	79740000
141.77	142.16	141.16	141.54	73720000
141.54	144.3	141.54	144.27	88120000
144.31	145.47	144.25	144.51	89490000
144.51	145.3	143.93	145.3	67140000
145.29	145.29	142.96	142.96	82750000
142.95	143.52	141.9	143.23	77220000
143.25	144.43	143.25	144.26	78890000
144.26	146.14	144.14	146.14	87000000
146.14	147.42	146.14	146.93	86030000
146.93	147.21	145.52	145.7	76580000
145.7	145.83	144.09	145	84520000
145.04	147.75	145.04	147.5	93510000
147.51	148.81	147.18	147.65	86700000
147.71	149.14	147.4	148.93	72640000
148.94	149.41	148.13	148.3	89040000
148.31	148.66	147.41	147.43	82100000
147.43	147.57	143.84	147.44	74930000
147.44	148.29	147.21	148	77420000
148.01	148.11	145.42	145.48	84080000
145.47	146.79	145.4	146.79	84100000
146.8	149.67	146.8	149.6	113220000
149.6	150.88	149.6	149.74	100970000
149.74	149.74	147.81	148.06	83750000
148.07	150.88	148.07	150.88	103750000
150.91	152.63	150.91	152.3	112600000
152.31	154.16	152.31	153.48	114440000
153.47	153.67	152.53	153.67	90930000
153.67	154	152.65	153.67	84020000
153.63	153.63	151.26	151.26	79410000
151.25	152.87	150.84	152.87	84250000
152.87	154.01	151.75	151.8	95410000
151.75	151.75	150.65	151.24	67240000
151.28	151.3	150.24	150.83	61890000
150.83	151.37	150.4	151.37	62410000
151.36	151.62	149.78	149.81	83570000
149.8	149.8	149.12	149.59	70290000
149.59	150.29	149.56	149.9	75110000
149.82	151.2	149.32	151.19	72160000
151.21	151.59	150.6	150.66	79610000
150.65	152.98	150.65	152.81	94980000
152.82	153.78	152.82	153.37	92340000
153.37	153.71	152.3	152.67	77330000
152.67	152.67	151.56	151.85	58510000
151.85	152.46	151.42	151.59	65300000
151.6	153.39	151.6	153.39	75800000
153.41	155.02	152.86	152.96	100570000
152.92	153.02	152.23	153.02	66010000
153.04	153.92	151.81	151.9	76810000
151.9	151.9	150.17	151.04	77140000
151.04	151.76	150.81	151.76	69480000
151.77	152.85	151.39	152.85	67710000
152.87	155.14	152.87	155.14	81440000
155.15	155.82	154.78	155.82	79900000
155.82	157.22	155.82	156.77	100520000
156.8	158.12	156.55	158.12	90160000
158.11	158.75	158.11	158.75	89590000
158.75	159.75	158.41	159.74	88560000
159.74	159.74	158.54	158.71	91210000
158.71	160.83	158.71	160.71	110240000
160.73	161.08	159.96	160.05	106170000
160.04	160.76	160.02	160.42	92270000
160.43	160.83	158.72	158.81	90150000
158.81	161.81	158.07	161.81	91210000
161.85	162.77	160.76	161.44	118140000
161.44	162.96	161.44	162.95	94410000
162.97	164.43	162.72	164.43	105750000
164.41	164.42	161.99	162.11	88170000
162.1	162.35	160.8	162.34	89550000
162.38	163.64	162.38	163.31	101690000
163.35	164.3	163.35	164.28	107860000
164.3	166.99	164.3	166.1	128200000
166.1	166.46	164.9	165.81	93670000
165.82	166.4	165.74	165.95	104010000
165.95	166.3	164.53	164.96	99820000
164.98	165.35	163.82	164.25	84060000
164.26	165.23	164.26	164.91	83110000
164.9	164.9	162.33	163.4	76250000
163.4	163.71	162.55	163.71	79510000
163.73	165.18	163.16	163.27	99780000
163.27	163.61	161.98	161.99	83260000
161.97	162.14	161.25	162.14	73150000
162.06	163.5	160.29	163.43	84960000
163.45	165.59	163.45	165.54	109850000
165.54	166.21	164.79	166.21	121050000
166.22	166.39	165.27	165.48	94980000
165.49	165.49	164.33	164.46	76290000
164.44	164.44	162.12	162.39	73910000
162.38	162.64	161.33	162.55	84460000
162.56	164	162.56	163.98	89750000
163.96	164.79	163.96	164.42	83110000
164.43	165.09	163.75	164.83	87670000
164.84	164.93	162.77	162.77	88550000
162.78	162.78	161.35	161.36	96600000
161.37	161.92	160.8	161.83	87440000
161.86	162.76	161.86	162.68	78470000
162.7	164.84	162.7	164.84	90700000
164.87	165.93	164.87	165.53	97710000
165.52	167.12	165.07	167.12	93410000
167.11	169.38	167.11	169.14	124560000
169.11	169.64	168.6	169.13	93630000
169.13	170.1	168.59	169.02	84270000
169.03	170.6	168.25	170.53	102880000
170.53	171.6	170.42	170.99	110270000
170.99	171	170.13	170.57	89590000
170.57	170.69	170.03	170.41	80810000
170.4	170.46	168.32	168.46	69360000
168.45	168.81	165.67	165.68	82730000
165.78	166.64	165.43	166.64	81580000
167.64	167.64	167.64	167.64	76310000
168.11	168.64	167.77	168.64	65110000
166.55	168.8	165.8	166.6	67320000
166.71	168.88	166.49	168.48	85670000
168.48	169.15	167.08	167.56	97130000
167.56	167.98	166.95	167.08	66520000
167.09	168.11	167.09	168.11	61610000
168.05	168.05	165.51	165.53	70220000
165	165.68	164.77	165.46	68900000
165.61	166.96	165.61	166.01	83500000
166.01	166.04	164.03	164.29	63160000
164.28	164.29	163.3	163.95	69110000
163.95	165.18	163.95	164.82	74030000
164.89	169.29	164.89	169.29	109310000
169.29	169.8	168.33	169.06	101830000
168.51	169.08	168.4	168.89	68850000
167.67	169.74	167.63	169.53	73680000
169.62	170.63	169.26	170.53	91280000
170.68	170.72	167.49	167.59	99290000
167.32	167.79	164.99	165.04	78410000
165.03	165.03	161.5	162.56	95240000
162.34	162.78	161.55	162.04	77210000
162.06	163.04	161.97	162.01	74460000
162.01	163.44	161.52	163.44	80370000
163.28	163.42	159.63	161.33	100870000
161.33	161.88	160.89	161.74	67850000
161.73	161.73	159.18	159.18	71460000
159.2	160.14	158.5	160.13	81420000
160.11	161.77	159.47	161.54	82900000
161.55	162.14	161.41	161.54	70630000
161.55	162.6	161.55	162.16	71840000
162.22	164.76	162.22	163.7	83200000
163.74	163.84	162.72	163.41	71780000
163.58	165.4	163.43	165.29	87800000
165.29	165.91	163.55	163.55	82280000
163.58	164.27	163.22	163.98	58950000
164.18	165.64	163.77	164.34	76420000
164.33	164.33	162.54	162.77	66800000
162.77	162.77	161.2	161.25	72200000
161.27	161.28	159.96	160.84	70140000
160.85	162.16	160.25	162.14	61650000
162.14	162.32	160.97	162.25	53030000
162.25	163.13	162.11	162.58	62370000
162.55	164.4	162.32	164.4	80800000
164.4	164.66	163.95	164.23	76120000
164.25	165.07	164.21	165	59300000
165.2	167.9	165.03	167.89	87500000
167.9	168.48	167.46	167.96	94240000
167.96	168.14	167.12	167.77	79250000
167.77	167.77	166.91	166.92	77990000
166.95	169.2	165.27	165.48	114020000
165.48	165.48	164.17	164.8	73970000
164.8	165.42	164.63	165.35	73370000
165.39	165.58	164.38	164.38	70420000
164.42	166.57	164.39	166.25	75530000
166.27	168.09	166.26	167.62	85630000
167.64	169.38	167.64	169.24	103050000
169.27	169.3	168.21	168.41	91280000
168.4	169.78	168.22	169.76	97050000
169.76	170.17	168.88	169.51	93180000
